DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,ES,2020,18840.560,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,EU27_2020,2009,229248.069,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,EU27_2020,2010,243931.628,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,EU27_2020,2011,244695.806,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,EU27_2020,2012,240038.199,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,EU27_2020,2013,237133.541,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,EU27_2020,2014,233796.269,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,EU27_2020,2015,233689.381,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,EU27_2020,2016,237994.427,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,EU27_2020,2017,240289.953,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,EU27_2020,2018,242693.617,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,EU27_2020,2019,239416.854,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,EU27_2020,2020,231211.890,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FI,2009,9373.885,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FI,2010,10714.785,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FI,2011,10520.526,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FI,2012,10235.612,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FI,2013,10270.316,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FI,2014,10218.631,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FI,2015,10208.687,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FI,2016,10531.027,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FI,2017,10696.042,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FI,2018,11065.527,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FI,2019,10963.152,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FI,2020,10248.233,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FR,2009,26277.824,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FR,2010,27739.167,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FR,2011,29667.704,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FR,2012,29419.823,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FR,2013,29384.605,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FR,2014,28116.135,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FR,2015,27886.627,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FR,2016,28584.483,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FR,2017,27589.636,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FR,2018,28197.729,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FR,2019,27500.350,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,FR,2020,25798.379,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,GE,2013,732.824,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,GE,2014,759.094,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,GE,2015,776.551,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,GE,2016,747.355,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,GE,2017,836.142,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,GE,2018,868.278,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,GE,2019,822.425,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,GE,2020,783.177,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HR,2009,1372.061,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HR,2010,1329.298,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HR,2011,1246.281,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HR,2012,1098.882,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HR,2013,1075.385,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HR,2014,1066.757,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HR,2015,1056.526,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HR,2016,1057.393,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HR,2017,1148.118,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HR,2018,1161.853,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HR,2019,1172.434,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HR,2020,1171.209,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HU,2009,2424.570,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HU,2010,2604.791,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HU,2011,2998.149,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HU,2012,3182.392,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HU,2013,3725.701,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HU,2014,3705.025,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HU,2015,3867.221,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HU,2016,3995.724,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HU,2017,4282.774,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HU,2018,4453.878,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HU,2019,4460.455,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,HU,2020,4431.346,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IE,2009,1852.092,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IE,2010,1854.207,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IE,2011,1730.153,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IE,2012,1727.191,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IE,2013,1806.749,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IE,2014,1994.607,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IE,2015,2006.610,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IE,2016,2082.813,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IE,2017,2164.590,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IE,2018,2259.307,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IE,2019,2248.457,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IE,2020,2166.932,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IS,2009,1307.810,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IS,2010,1299.919,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IS,2011,1324.183,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IS,2012,1359.322,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IS,2013,1424.410,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IS,2014,1442.055,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IS,2015,1460.048,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IS,2016,1344.211,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IS,2017,1394.304,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IS,2018,1401.396,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IS,2019,1315.423,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IS,2020,1298.425,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IT,2009,28552.887,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IT,2010,29014.718,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IT,2011,27744.858,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IT,2012,26948.704,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IT,2013,25353.587,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IT,2014,24739.085,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IT,2015,24853.372,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IT,2016,25088.949,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IT,2017,24925.749,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IT,2018,24663.854,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IT,2019,24928.486,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,IT,2020,23861.103,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LT,2009,872.141,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LT,2010,949.629,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LT,2011,1013.346,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LT,2012,1071.759,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LT,2013,1037.327,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LT,2014,1033.722,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LT,2015,982.755,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LT,2016,988.969,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LT,2017,1070.927,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LT,2018,1106.588,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LT,2019,1113.763,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LT,2020,1024.340,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LU,2009,675.084,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LU,2010,753.212,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LU,2011,738.941,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LU,2012,693.133,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LU,2013,662.241,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LU,2014,662.991,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LU,2015,645.852,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LU,2016,672.673,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LU,2017,630.695,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LU,2018,648.871,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LU,2019,631.731,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LU,2020,584.698,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LV,2009,651.715,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LV,2010,773.847,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LV,2011,747.755,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LV,2012,827.436,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LV,2013,767.643,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LV,2014,791.158,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LV,2015,787.780,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LV,2016,748.954,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LV,2017,793.356,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LV,2018,897.892,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LV,2019,852.758,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,LV,2020,870.923,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MD,2010,224.763,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MD,2011,232.392,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MD,2012,234.103,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MD,2013,250.298,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MD,2014,227.156,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MD,2015,212.330,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MD,2016,196.056,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MD,2017,211.736,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MD,2018,248.859,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MD,2019,231.631,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MD,2020,224.290,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,ME,2009,233.276,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,ME,2010,199.250,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,ME,2011,226.735,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,ME,2012,203.208,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,ME,2013,183.351,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,ME,2014,133.191,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,ME,2015,131.817,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,ME,2016,120.024,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,ME,2017,139.009,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,ME,2018,135.524,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,ME,2019,137.222,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,ME,2020,133.129,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MK,2009,427.237,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MK,2010,542.230,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MK,2011,633.919,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MK,2012,579.083,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MK,2013,555.332,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MK,2014,517.614,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MK,2015,474.779,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MK,2016,441.263,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MK,2017,388.256,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MK,2018,412.335,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MK,2019,450.049,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MK,2020,463.322,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MT,2009,51.930,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MT,2010,44.120,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MT,2011,39.867,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MT,2012,43.762,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MT,2013,52.230,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MT,2014,55.495,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MT,2015,55.139,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MT,2016,54.925,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MT,2017,57.156,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MT,2018,54.883,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MT,2019,56.767,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,MT,2020,58.423,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NL,2009,13364.817,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NL,2010,14419.099,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NL,2011,13868.099,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NL,2012,13680.315,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NL,2013,13501.601,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NL,2014,13236.577,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NL,2015,12922.328,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NL,2016,13547.016,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NL,2017,13612.266,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NL,2018,13465.281,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NL,2019,13043.890,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NL,2020,13118.370,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NO,2009,5491.896,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NO,2010,6253.211,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NO,2011,6250.184,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NO,2012,6033.135,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NO,2013,6049.522,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NO,2014,5942.082,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NO,2015,5984.277,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NO,2016,5993.180,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NO,2017,6103.478,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NO,2018,6248.278,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NO,2019,6258.222,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,NO,2020,6321.490,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,PL,2009,12823.318,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,PL,2010,13499.290,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,PL,2011,13961.482,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,PL,2012,13733.264,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,PL,2013,14210.705,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,PL,2014,14153.252,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,PL,2015,14095.620,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,PL,2016,14652.420,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,PL,2017,15819.880,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,PL,2018,16327.935,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,PL,2019,16492.204,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,PL,2020,15921.165,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,PT,2009,5213.596,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,PT,2010,5456.022,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,PT,2011,5351.641,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,PT,2012,4606.171,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_IND_E,TOTAL,KTOE,PT,2013,4598.647,
